graph6	class	class_sizes
S??????o@_@_GcgOADCQ?F?@CCAD??F??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADCQ?F??ECAD?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADCQ?F??AcAH?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAD?q?b??ECAD?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADE@?U??K_?M??EG?	E	[13, 13, 12, 12]
S??????o@_@_GcgOADE@?EG@K??EG?M??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADE@?EG?J?AK??IG?	E	[13, 13, 12, 12]
S??????o@_@_GcgOADCP?BG@CCAE??e??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADCP?BG?ECAE?Aa??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAD?p?b??ECAE?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADCD?EG?M?AAGAI??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADCB?EO?K_ACGAK??	E	[13, 13, 12, 12]
S??????o@_@_GcgOADCB?AW?[?ACGAK??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?T?@O_?F??EG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?T?@@_?F??cG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?P_@B??b??`G?	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?DG?Q_AAGAE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?DG?AcAa?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?@g?P_AAGAc??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?@g?OcAa?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?P@@A_?b??e??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?P@@@_?d??e??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?D@?R?AD?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?C`@A_AI??b??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?@`?B_A`?Aa??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?CP?P_AD?AK??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW??p?U?AB?A`??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW??p@A_Ag??b??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW??p@A_A`??i??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?OH?B_?i?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?@H@A_Aa??e??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?@H?Q_AE?Aa??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@DCW?@H?B_Ac?Aa??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TEO?B_?DC?b?A`??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCo?B_@D?AB??`G?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCo?B_@C_AB??aG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCo?B_?DCAB?A`??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCS?QO@D??h??`G?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCS?BO@C_A`??aG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCS?S@@C_?J??q??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TAS?b??SC?b?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TAS?b??Cc?b?Aa??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?T?s?b?@@CAB??h??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?T?s?b??CcAB?Aa??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TEA?Ao@K??`G?h??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCQ?B_?SCA`?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TAE?q??L??h??`G?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TAE?aO@K??`G?h??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?T?U?b??SCA`?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?T?U?b??CcA`?Aa??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TC`?EG?M?AAGAI??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCP?B_?SCAa?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCP?BG@S??e?AAG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCP?BG@CCAa??e??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?TCP?BG?SCAa?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?T?T?b??SCAa?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LEO?BO?EC?d?A`??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LEC?QO?W_?L??gG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LEC?Ao@K??`G?h??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LCS?BO?OcA`?AK??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LCa?EG?K_AK?ACG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LAQ?b??S_?d?ACG?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LAQ?R??SC?d?CD??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LAQ?R??EC?d?C`??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LAQ?R??Cc?d?Cc??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LAE?q??M??h??`G?	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LAE?a_@K??`G?h??	E	[13, 13, 12, 12]
S??????o@_@_GcgO?LAE?Q_AK??`G?h??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@_co?SG@C_?F??EO?	E	[13, 13, 12, 12]
S??????o@_@_GcgO@_co?Cg?E_AB?AAO?	E	[13, 13, 12, 12]
S??????o@_@_GcgO@__s?cG?F?AB?A@O?	E	[13, 13, 12, 12]
S??????o@_@_GcgOAO_p?q?@E??J??BO?	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_s?q??BG?J?AH??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_s?b?@E?AB??BO?	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_s?b?@C_AB??EO?	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_s?b??E_AB?AAO?	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_s?b??CgAB?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_s?aG?CgAI?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_p?q?@A_?M??IO?	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_SO_W@G_AK??i??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_SO_W?K_AI?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_SOAWAC_Ag?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgOACa@OaO?I_AI??k??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_DOaO@G_AK??i??	E	[13, 13, 12, 12]
S??????o@_@_GcgOAC_BOb?@G_AK??e??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?T??E_?BOAE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?T??D_?DOAE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?D_?D_A@OAE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DO@C_?DOAE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DO?E_A@OAE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?SA@C_?M??F??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DA@E??F?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DA@D?AD??F??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DA?F?AD?AB??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DA@C_?F?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DA?E_AB?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?DA?D_AD?AE??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Cco?CQ?F?AD?AH??	E	[13, 13, 12, 12]
S??????o@_@_GcgO@Ccc?DG@K?AB??EO?	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?J?Q_?B_Aa??`G?	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?J?QO@B??d??`G?	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_A_GCo?D_?R?AD??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_A_GCW?D_?U?AD??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_ACGU??D_?b??F??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_ACGOW?D_?e??p??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?cGSO?D_?R?AD??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_AAGU??E_?b??F??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_AAGAo?P_?d?AH??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_AAG@g@A_?b??q??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_AAGAW?B_?h?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_AAG@W?P_?T?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?aGQ_@@_?F??h??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?aGEO@@_?L?AD??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?aGEO?B_AH?AD??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?aGAW?B_AH?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?aG@W?B_AP?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?EGPG@A_?b??q??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?EGAW?P_AH?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcaAS_?EG@W?P_AP?Ac??	E	[13, 13, 12, 12]
S??????o@_@_GcaA@oAI?[?AA_?b??BG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@oAI?WGAQ??b??BG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAg?W_AO_?F??BG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAg?WG?P_?F?CCG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAK?WGA@_?b??cG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAK?WG?Oc?b?CE??	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAI?WG?@c?d?Cc??	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAH?W_AO_?b??EG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAH?W_AA_?b??aG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAH?WO?@c?d?Cc??	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAH?WGAA_?e??aG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAH?WG?P_?e?CCG?	E	[13, 13, 12, 12]
S??????o@_@_GcaA@gAH?WG?@c?e?Cc??	E	[13, 13, 12, 12]
S????A?O@?[?GKOIR??w?F??F??E_?EO?	T2	-
S????A?O@?[?GKOIR??w?E_?F??M??Ao?	E	[13, 13, 12, 12]
S????A?O@?[?GKOIR??g_F??J??EO?M??	E	[13, 13, 12, 12]
S????A?O@?[?GKOIR??g_E_?L??EO?M??	E	[13, 13, 12, 12]
S????A?O@?[?GKOIR??g_E_?DG?M??U??	E	[13, 13, 12, 12]
S????A?O@?[?GKOIR??g_Co?IG?Y??M??	E	[13, 13, 12, 12]
S????A?O@?[?GKOIR??g_Ca?L??U??M??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?[?Cg?BG?Ao?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?[?CQ?BG?D_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?[?CQ?Ag?E_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?[?CI?BG?E_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?U?Ca?F??B_?@o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?U?Ca?D_?E_?@o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?T?CS?@o?EO?KO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?T?CK?@W?M??EO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?T?CI?BG?E_?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?T??i?PG?E_?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?T??Y?QG?I_?E_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?P_?i?PG?E_?M??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?WO?q?R??D_?B_?	T2	-
S????A?O@?Y?w?J?B_?SO?Y?P_?E_?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?POCg?BG?E_?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?B_?POCa?F??B_?E_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?w?@W?B_?Co?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?w??[?@o?EO?KO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?w?@Q?BG?D_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?w?@Q?Ag?E_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?w?@I?BG?E_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?k?Ag?@o?IO?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?k?Aa?D_?Ao?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?[?DG?@g?E_?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?Y?@g?PO?EO?@o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?Y?@g?AW?BO?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?Y??w?BO?`O?Go?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?e?@o?DG?@o?P_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?e??w?HG?H_?Go?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U?DO?BG?@o?H_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U?@g?CW?aO?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U?CW?DG?Go?D_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U?CW?BG?Go?H_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U?@a?Cg?B_?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U??q?SG?B_?H_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U??q?Og?I_?H_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?U??q?@g?g_?H_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?X?CW?F??Ao?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?X?CW?DO?EO?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?X?CW?DG?E_?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?X?Cc?@o?EO?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?X?@Q?AW?e??B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?d?B_?@g?I_?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?d?Ao?@o?Go?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?d?Ao??w?I_?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?d?Ac?DO?BO?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?d?Aa?@o?I_?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?T?@o?CW?aO?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?T?@g?DO?aO?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?T?@c?DG?aO?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?T?CK?BG?I_?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?T??k?DO?aO?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?T??k?@W?i??IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?T??i?@W?i??I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?DO?EO?EO?@o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?@o?BO?_o?HO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?DG?F??Ao?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?DG?DO?EO?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?DG?DG?E_?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?Cg?AW?I_?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CW?F??Go?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CW?DO?KO?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CW?BG?Go?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CW?@W?KO?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?Cc?Co?EO?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?Cc??w?M??IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CK?EO?EO?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CQ?BO?K_?HO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CI?DG?E_?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CI?BG?I_?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R?CI?@W?M??K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R??Y?SG?E_?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R??Y?QG?I_?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?R??Y?OW?M??K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?P_Cg?DO?EO?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?P_CI?DO?EO?M??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?P_CI?BO?IO?M??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?oO@a?B_?I_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?WOD_?B_?Ao?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?WODG?B_?Ao?E_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?WOCa?D_?E_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?WO?q?F??B_?`_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?WO?Y?P_?E_?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?SO?Y?P_?I_?K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?QOCo?D_?Go?D_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?QO@a?B_?I_?`_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?QO?q?U??H_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?QO@I?F??D_?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?QO@I?EO?e??B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?POCW?@W?M??K_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?POCc?@o?M??IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?POCK?DO?EO?M??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?PO@Q?EO?e??B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?PO?q?EO?i??B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?POCE?DO?F??M??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?POCE?BO?J??M??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?PO@E?F??E_?b??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?BO?PO?U?PO?M??L??	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?[?Co?PG?@o?B_?	T2	-
S????A?O@?Y?w?J?@o?[?Co?Og?Ao?B_?	T2	-
S????A?O@?Y?w?J?@o?[?Co?@g?Ao?`_?	T2	-
S????A?O@?Y?w?J?@o?[?Cg?PG?Ao?B_?	T2	-
S????A?O@?Y?w?J?@o?[?Cg?@g?Ao?a_?	T2	-
S????A?O@?Y?w?J?@o?[??w?@o?aO?_o?	T2	-
S????A?O@?Y?w?J?@o?[??w?Og?Ao?a_?	T2	-
S????A?O@?Y?w?J?@o?[??w?@g?_o?a_?	T2	-
S????A?O@?Y?w?J?@o?[??w??w?aO?a_?	T2	-
S????A?O@?Y?w?J?@o?[??k?@g?aO?a_?	T2	-
S????A?O@?Y?w?J?@o?[?Ca?@g?a_?B_?	T2	-
S????A?O@?Y?w?J?@o?[??i?PG?B_?a_?	T2	-
S????A?O@?Y?w?J?@o?[??i?@W?b??a_?	T2	-
S????A?O@?Y?w?J?@o?Y??i?@W?e??`_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?U??q?SG?B_?`_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?U??q?PG?H_?`_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X?Cg?BO?aO?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X?Cg?BG?Ao?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X?CW?R??Ao?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X?CW?PG?E_?Co?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X??w?QG?Ao?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X??k?BG?aO?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X?CI?BG?E_?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X??Y?QG?E_?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X??Y?BG?c_?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X??Y?AW?e??a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?X??M?BG?e??a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?T?Cg?PG?Ao?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?T??i?T??Ao?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?R?Co?BO?`O?Go?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?R?Co?BO?_o?HO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?R?Cg?BO?aO?Go?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?R??w?AW?gO?a_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?R?@S?PG?cO?D_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?R??i?BO?i??_o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?POCg?BG?a_?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?POCQ?R??K_?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@o?PO?q?QO?i??B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?AW?d?Ao?HG?Go?H_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?U?Co?SG?@o?H_?	T2	-
S????A?O@?Y?w?J?@W?U?Co?Og?Go?H_?	T2	-
S????A?O@?Y?w?J?@W?U?@o?Cg?_o?`_?	T2	-
S????A?O@?Y?w?J?@W?U?Cg?@o?Go?gO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?U??i?Cg?a_?g_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?X?@o?QG?_o?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?X?Cg?EG?a_?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?X??w?BO?_o?gO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?X??w?BG?_o?g_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?X??k?BG?i??_o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?X??i?R??I_?_o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?D_?CW?aO?B_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?Cg?T??Go?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?Cg?SO?IO?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?Cg?SG?I_?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?Cg?PG?Go?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?Cg?OW?IO?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?@g?SO?aO?Ao?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?CW?BO?Go?gO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?@W?BO?_o?gO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T?@W?BG?_o?g_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??s?PO?HO?gO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??s?DO?`O?gO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??k?SO?aO?IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??k?OW?i??IO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??[?BG?gO?g_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??q?PG?H_?g_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??q?DG?`_?g_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??i?PG?g_?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??i?OW?i??I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?T??Y?BO?g_?gO?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?P_?w?R??gO?Go?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?P_?w?F??gO?_o?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?POCg?EG?a_?I_?	E	[13, 13, 12, 12]
S????A?O@?Y?w?J?@W?POCg?BG?g_?I_?	E	[13, 13, 12, 12]
