graph6	class	class_sizes
S??????_E?W@WCECB_?k?HO?a_?R??F??	E	[13, 13, 12, 12]
S??????_E?W@WCECB_?k?Ao?a_@B??J??	E	[13, 13, 12, 12]
S??????_E?W@WCECB_?e?Ao?a_@H??J??	E	[13, 13, 12, 12]
S??????_E?W@WCECB_?e?Ag?e?@B??J??	E	[13, 13, 12, 12]
S??????_E?W@WCECB_?e?Ag?b?@H??J??	E	[13, 13, 12, 12]
S??????_E?W@KCM?D_?w?@o?Ao?F?AB??	E	[13, 13, 12, 12]
S??????_E?W@KCM?D_?w?@c?B_?F?AB??	T2	-
S??????_E?W@KCM?D_?s?OS?D_?F??L??	E	[13, 13, 12, 12]
S??????_E?W@KCM?D_?s?@S?E_?F?AB??	E	[13, 13, 12, 12]
S??????_E?W@KCM?D_?W_Co?E_?F?AB??	E	[13, 13, 12, 12]
S??????_E?S@U?[?D_?[?@o?B_?B_?`_?	E	[13, 13, 12, 12]
S??????_E?S@U?[?D_?U?Cg?EO?B_?J??	E	[13, 13, 12, 12]
S??????_E?S@U?[?D_?U?Cg?BO?H_?J??	E	[13, 13, 12, 12]
S??????_E?S@U?[?D_?U?Cg?Ao?I_?J??	E	[13, 13, 12, 12]
S??????_E?S@U?[?Aa@C_Ao?H_?J??L??	E	[13, 13, 12, 12]
S??????_E?S@U?[?Aa?S_Ao?B_?J?@H??	E	[13, 13, 12, 12]
S??????_E?S@U?[?Aa?S_AW?`_?M??L??	E	[13, 13, 12, 12]
S??????_E?S@U?[?Aa?E_H_?I_?J??R??	E	[13, 13, 12, 12]
S??????_E?S@U?[?Aa?E_Gg?M??R??J??	E	[13, 13, 12, 12]
S??????_E?S@U?[?Aa?E_Gg?J??X??J??	E	[13, 13, 12, 12]
S??????_E?S@F?F?M?AO_@o?a_?F??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?F?M?AO_Gc?B_?F??J??	T2	-
S??????_E?S@F?CoJ?BG?Ac?E_?B_@B??	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?@o?c_A@_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?@g?d?A@_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?@g?c_AA_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?@g?cOAB??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?@g?DOAB?@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S??w?DOAH?@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?@c?c_AB??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?@c?D_AB?@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S??s?`_?H_AH??	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S?GK?BO?J?AH??	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@S??k?DO?J?B@??	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AK?H_?`_?B_?P_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AK?IO?D_@@_?D_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AK?@o?`_@@_?P_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AE?@g?k?@@_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ??U?Go?_o?H_AH??	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ??U?Gg?`_?H_AG_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ??U?Gg?`O?H_AH??	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ??U?Gg?@o@H?AG_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?B@?H_?F??B_?P_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?@P?H_?B_?I_A@_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AH?I_?F?@@_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AH?I_?E_@A_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AH?I_?EO@B??B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AH?Ao?e??B_@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AD?H_?KO?B_@B??	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?AD?@g?k?@A_?B_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ??T?H_?DOAB?@@_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ??T?Go?@o@H?AG_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ??T??w?`_@G_AG_?	E	[13, 13, 12, 12]
S??????_E?S@F?CoJ?B?_H_?E_?B_?R??	E	[13, 13, 12, 12]
S??????_B?[?WCe?B_?w?@o?Ao?F??BO?	T2	-
S??????_B?[?WCe?B_?s?@o?E_?B_?BO?	E	[13, 13, 12, 12]
S??????_B?[?WCe?B_?s?@S?E_?F??BO?	E	[13, 13, 12, 12]
S??????_B?[?WCe?B_?s??U?D_?F??L??	T2	-
S??????_B?[?WCe?B_?e?@a?E_?B_?R??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?@o?[?@o?@g?B_?`_?	T2	-
S??????_B?Y?w?M?@o?Y?@c?Oo?BO?F??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?@o?R?@Q?DO?d??D_?	E	[13, 13, 12, 12]
S??????_B?Y?w?M?@o?R?@Q?BO?H_?d??	E	[13, 13, 12, 12]
S??????_B?Y?w?M?@o?W_@S?P_?F??DO?	E	[13, 13, 12, 12]
S??????_B?Y?w?M?@o?Q_@S?D_?d??DO?	E	[13, 13, 12, 12]
S??????_B?Y?w?J?@a?S_D_?B_?b??BO?	E	[13, 13, 12, 12]
S??????_B?Y?w?J?@a?S_@o?Q_?BO?b??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?@a?S_@Q?B_?b??d??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?@B?U?Cc?B_?h??J??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?@B?U??k?U??b??J??	E	[13, 13, 12, 12]
S??????_B?Y?w?J?@B?U??k?R??h??J??	E	[13, 13, 12, 12]
S??????_B?Y?w?IAAa?e??k?M??R??J??	E	[13, 13, 12, 12]
S??????_B?Y?w?IAAa?e??k?J??X??J??	E	[13, 13, 12, 12]
S??????_B?Y?WCi??q?M?D_?P_?R??PO?	E	[13, 13, 12, 12]
S??????_B?Y?WCi??q?M?@o?P_?p??PO?	T2	-
S??????_B?Y?WCi??q?M?@g?P_?R??oO?	E	[13, 13, 12, 12]
S??????_B?Y?SCb?@Q?[?H_?@g@B??b??	E	[13, 13, 12, 12]
S??????_B?Y?QCe??p?[?H_?`_?b??B_?	T2	-
S??????_B?Y?QCe??p?[?@o?`_@B??`_?	T2	-
S??????_B?Y?QCd?D@?s?HO?D_?F??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?AW?d?I_?cG?J??B_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?AW?d?I_?`G?J??H_?	E	[13, 13, 12, 12]
S??????_B?Y?QCb?AW?d?I_?DG?B_@H??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H@W?DG?QO?F?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H@W?@W?`_?d??c_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?w?D_?a_?B_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?w?D_?B_@@_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?[?H_?_o?b??b??	T2	-
S??????_B?Y?QC`_@H?[?D_?o_?B_@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?[?DG?P_@@_@E??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?[?DG?Oo@B?@E??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?[?@W?`_@c??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H@Q?HG?D_?d??c_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?Y?HG?`_?d??c_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?Y?DG?p?@D??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?Y?DG?QO@D?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H@P?HO?S_?F??c_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H@P?@W?S_?c_@E??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?L??p??F??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?HO?p??d??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?HO?b??d??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?HO?`_?d??c_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?DO?p?@D??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?DO?b?@`??D_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?DO?QO@D?@B??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?@o?b?@`??`_?	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?@o?P_@@_@c??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X?Gg?Q_?a_@I??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?X??w?Q_@__@I??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?K_HG?B_?b?@o??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?a_BG?e?@`??F??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?H_HO?P_?d?@S??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?H_HO?B_?d?@o??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?H_DO?o_@S??F??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?H_@o?a_?b?@o??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?H_@o?Q_@B?@o??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?H_@W?a_?e?@o??	E	[13, 13, 12, 12]
S??????_B?Y?QC`_@H?H_@W?Q_@E?@o??	E	[13, 13, 12, 12]
S??????_B?Y?QCgCC`?k?Co?I_?R??J??	E	[13, 13, 12, 12]
S??????_B?Y?QCgCC`?e?Cg?M??R??J??	E	[13, 13, 12, 12]
S??????_B?M?w?b?@o?[?Co?Oo?B_?BO?	T2	-
S??????_B?M?w?b?@o?[?Co?@o?B_?`O?	T2	-
S??????_B?M?w?b?@o?Y??k?@o?e??`O?	E	[13, 13, 12, 12]
S??????_B?M?w?CE@aCS?BO?P_?F??L??	E	[13, 13, 12, 12]
S??????_B?M?w?CE@a?s?b??B_?F??J??	T2	-
S??????_B?M?w?CE@a?s?B_?B_CB??J??	E	[13, 13, 12, 12]
S??????_B?M?w?CE@a?s?aO?B_?L??J??	E	[13, 13, 12, 12]
S??????_B?M?w?CE@a?s?BOA@_?F??L??	E	[13, 13, 12, 12]
S??????_B?M?w?CE@a?s?Ao?E_CB??J??	E	[13, 13, 12, 12]
S??????_B?M?w?CE@a?s?Ao?B_CH??J??	E	[13, 13, 12, 12]
S??????_B?M?w?CE@a?s?AWAE??F??J??	E	[13, 13, 12, 12]
S??????_B?M?w?CE@a?s?AWAB??L??J??	E	[13, 13, 12, 12]
S??????_B?M?s?ICBACK?BO?D_?DO?F??	E	[13, 13, 12, 12]
S??????_B?M?s?ICBA?[?@QAC_?F??F??	E	[13, 13, 12, 12]
S??????_B?M?s?ICBA?[?@Q?D_CD??F??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q@W?BO?AgCB??F??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q@W?BO?@gCD??F??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q@K?B_?H_CB??BO?	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q@K?BOA@_?BO?T??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q@I?@W?@g?T?CS??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?WOH_?H_CB??F??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?WOHO?H_CD??F??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?WOAo?a_CB??J??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?KOJ??H_CB??F??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?KOB_A@_?R?@B??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?IOJ??H_CD??F??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?IOBGAI??F?@B??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?IO@gAI??R?@B??	E	[13, 13, 12, 12]
S??????_B?M?s?EC?q?IO@W?`_?T?CS??	E	[13, 13, 12, 12]
S??????_B?M?[?e?PA?[?@Q?D_?F??D_?	T2	-
S??????_B?M?[?e?PA?W_@o?E_?F??BO?	T2	-
S??????_B?M?[?e?PA?K_B_?D_?F??BO?	T2	-
S??????_B?M?[?e?PA?K_@a?D_?R??F??	T2	-
S??????_B?M?[?e?PA?K_@Q?D_?F??T??	T2	-
S??????_B?M?[?e?PA?WO@c?D_?F??F??	T2	-
S??????_B?M?[?e?PA?WO?s?E_?J??F??	T2	-
S??????_B?M?[?aCPA?w?@o?E_?F??BO?	T2	-
S??????_B?M?[?aCPA?w?@a?D_?F??F??	T2	-
S??????_B?M?q?@E?q@o?Ao?Q_?J?CB??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?qCc?E_?H_?J?@B??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?qCc?Co?`_?R??X??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?q@S?EO?S_?F?CB??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?q@Q?Ao?B_C`??h??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?q@Q?AW?B_?d?Cg??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?q?Y?EG?q??F?CB??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?qCE?Ag?g_?b??i??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?q?J?cO?P_?T?@S??	E	[13, 13, 12, 12]
S??????_B?M?q?@E?q?J?cO?H_@S??d??	E	[13, 13, 12, 12]
S??????_B?M?Y?d?AaCC_BO?@g?F??T??	E	[13, 13, 12, 12]
S??????_B?M?Y?d?AaCC_@o?@g?R??T??	E	[13, 13, 12, 12]
S??????_B?M?Y?d?AaCC_@W?HG?F??T??	E	[13, 13, 12, 12]
S??????_B?M?Y?d?AaCC_@W?BG?R??T??	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAoCW?AcA?o?BO?b??	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAoCK?aO?@o?`_?PO?	T2	-
S??????_B?M?Y?@oAoCK?CW?HOC@_?PO?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAo?[?e?A@_?B_?@o?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAo?[?e?A?o?BO?B_?	T2	-
S??????_B?M?Y?@oAo?[?cGA@_?Q_?@o?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAo?[?cGA@O?R??@o?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAo?[?CWAH?C@_?@o?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAo?[?cCA@_?R??@o?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAo?[??YAP??P_C@_?	T2	-
S??????_B?M?Y?@oAoCH?_W?J??o_?@o?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAoCH?aC?J??b??@o?	E	[13, 13, 12, 12]
S??????_B?M?Y?@oAoCH??kAGO?R??aO?	E	[13, 13, 12, 12]
S??????_B?M?Y?`COa?w?E_?B_?F??BO?	T2	-
S??????_B?M?Y?`COa?w?Co?I_?F??BO?	E	[13, 13, 12, 12]
S??????_B?M?Y?`COa?k?E_?B_?R??BO?	T2	-
S??????_B?M?Y?`COa?k??q?I_?b??R??	E	[13, 13, 12, 12]
S??????_B?M?Y?`COa?KOCo?I_?b??R??	E	[13, 13, 12, 12]
S??????_B?M?Y?`COa?KO?w?Y??b??R??	E	[13, 13, 12, 12]
S??????_B?M?Y?`COa?KO?w?R??p??R??	E	[13, 13, 12, 12]
S??????_B?M?Y?`COa?KO?w?B_?q??p??	E	[13, 13, 12, 12]
S??????_B?M?Y?cAPA?[?@o?D_?b??D_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAoCW?@c?@o?F?CB??	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAoCW?@S?AoCB??F??	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAoCK?@cA@_?R??B_?	T2	-
S??????_B?M?Y?EAAo?[?`OAA_?B_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAo?[?`OA@_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAo?[?`OA?o?F??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAo?[?`CA@_?F??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAo?Y?`_A@_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAo?Y?@gA@_?B_CC_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAo?M?`_A@_?P_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?EAAo?M?@WAG_?D_CA_?	E	[13, 13, 12, 12]
S??????_B?M?Y?`AAo?[?EC?@o?F?CB??	T2	-
S??????_B?M?Y?`AAo?Y?ECAA_?F??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?DAOo?I__K?W_?U??F??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?a_?I_?B_?B_?	T2	-
S??????_B?M?Y?@aAgCg?a_?B_?P_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?aO?I_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?_o?I_?P_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?aG?IO?F??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?_g?J??P_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?_g?I_?Q_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?_g?IO?R??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?Ag?IOCB??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?aC?I_?F??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?_c?I_?R??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg?AS?Ao?T?CB??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCg??k?Go?U?CB??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCW?ECAA_?F??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCW?EC?Ao?F?CB??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCc?Ag?KOCB??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCc??w?K_?P_CA_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCc?@cAG_?R??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCc?@c?Go?R?CB??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCK?Ag?WO?B_CB??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCa?BCA?o?F??T??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCa?@KAGO?F??T??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAgCa?@KA?o?U??T??	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAg?Y?e?AA_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAg?X?e?AB??D_?B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAg?X?e?AAO?F??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAg?X?c_?IOCB??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAg?X?E_AAOCB??B_?	E	[13, 13, 12, 12]
S??????_B?M?Y?@aAg?X?EOA@OCD??D_?	E	[13, 13, 12, 12]
S??????_B?M?oCi??b?s?Ao?E_?J??b??	E	[13, 13, 12, 12]
S??????_B?M?oCi??b?[?@o?H_?b??d??	E	[13, 13, 12, 12]
S??????_B?M?oCi??b?[?@W?H_?e??d??	E	[13, 13, 12, 12]
S??????_B?M?oCi??b?M?@g?Y??R??b??	E	[13, 13, 12, 12]
S??????_B?R?w?P_CK?w?CS?D_?D_?SO?	E	[13, 13, 12, 12]
S??????_B?R?w?P_CK?k?CS?D_?P_?SO?	E	[13, 13, 12, 12]
S??????_B?R?w?P_CK?i?Ao?K_?Co?`_?	E	[13, 13, 12, 12]
S??????_B?R?w?P_CK?i?Cc?B_?X??Oo?	E	[13, 13, 12, 12]
S??????_B?R?w?P_CK?i??s?Q_?WO?P_?	E	[13, 13, 12, 12]
S??????_B?R?w?P_?L?M?DG?X?@@_?S_?	E	[13, 13, 12, 12]
S??????_B?R?w?P_?L?I_DG?X?@D??S_?	E	[13, 13, 12, 12]
S??????_B?R?w?P_?L?I_DG?X??T?@C_?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?k?BG?J??`_?BO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?d?DG?M??Q_?BO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?c_@o?K_?PO?b??	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?c_?w?Gg?X??i??	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?E_Cg?Gg?w??J??	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?E_Cg?Gg?X??i??	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?`_E_?L??J??DO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?`_Co?M??X??BO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?`_Co?E_?X??QO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?`_Cg?D_?Y??SO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?D_E_?[??J??BO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?D_E_?X??J??HO?	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?D_@o?[??`O?R??	E	[13, 13, 12, 12]
S??????_B?R?w?PCCW?D_@o?S_?oO?R??	E	[13, 13, 12, 12]
S??????_B?R?s?X?Ca?[?Ao?@o?BO?d??	E	[13, 13, 12, 12]
S??????_B?R?s?X?Ca?[?AW?BO?BO?d??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAK?@o?@g?B_?P_?	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAK??s?D_?BO?P_?	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAI?@K?HO?DO?F??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAE?Ag??w?I_?J??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAE?@c?@o?BO?X??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAE??k?DO?BO?X??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAE??k?Go?J??IO?	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAE??k?@o?IO?X??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAB?AS?DO?L??DO?	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAG_AS?E_?BO?F??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAG_AS?D_?DO?F??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAC_@S?K_?BO?F??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAA_@c?K_?BO?F??	E	[13, 13, 12, 12]
S??????_B?R?s?L?DOAA_@K?L??DO?F??	E	[13, 13, 12, 12]
S??????_B?R?e?F?GPAI?@W?@o@C_@D??	T2	-
S??????_B?R?e?F?GPAG_@S?`_?F?@D??	T2	-
S??????_B?R?e?D_GoBG?GE?B_?B_?R??	T2	-
S??????_B?R?e?SCC`BG?@c?B_?F??R??	T2	-
S??????_B?R?e?SCC`BC?AS?B_?J??L??	E	[13, 13, 12, 12]
S??????_B?R?e?SCC`AE?B_?E_?B_@B??	E	[13, 13, 12, 12]
S??????_B?R?e?ECKAAK?H_?D_?BO?F??	T2	-
S??????_B?R?e?ECKAAK?HO?E_?BO?F??	T2	-
S??????_B?R?e?DCHOB?_H_?D_?F??BO?	T2	-
S??????_B?R?e?DC@a?M??w?B_B@?B?O?	T2	-
S??????_B?R?e?DC@aB?OP_?B_?F?@B??	T2	-
S??????_B?R?e?DC@aACOH_?`_?F?AB??	T2	-
S??????_B?R?e?DC@aACOPO?`_?F?@D??	T2	-
S??????_B?R?e?DC@a?EOP_@__?F?@B??	T2	-
S??????_B?R?e?DC@a?EOP_?a_AB?@B??	T2	-
S??????_B?R?e?WAI_@S?@o?D_?D_?B_?	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@S?@c?D_?F??B_?	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@K?@W?BO?F??P_?	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@E?@g?F??B_?P_?	T2	-
S??????_B?R?e?WAI_@E?@c?D_?F??P_?	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@E??s?E_?J??P_?	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_?U?H_?Ao?J??B_?	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_?W_@c?B_?F?@B??	T2	-
S??????_B?R?e?WAI_@C_@o?E_?B_?R??	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@C_@c?B_?J??R??	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@C_@S?K_?F??F??	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@C_@S?E_?F??R??	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_@C_?s?E_?J??R??	E	[13, 13, 12, 12]
S??????_B?R?e?WAI_?S_H_?B_?J??B_?	E	[13, 13, 12, 12]
S??????_B?R?p?[?@B?s?HO?E_?B_?F??	E	[13, 13, 12, 12]
S??????_B?R?p?[?@B?[?H_?P_?B_?F??	E	[13, 13, 12, 12]
S??????_B?R?p?[?@B?[?HO?Q_?B_?F??	E	[13, 13, 12, 12]
S??????_B?R?p?[?@B?[?HO?P_?D_?F??	E	[13, 13, 12, 12]
S??????_B?R?p?[?@B?e??s?E_@H??R??	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?s?KO?D_?B_?P_?	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?e?M??D_?B_?P_?	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?e?KG?L??B_?P_?	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?e?KG?K_?B_?Q_?	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?e?CW?D_@O_?P_?	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?c_M??D_?B_?R??	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?c_KO?K_?B_?R??	E	[13, 13, 12, 12]
S??????_B?R?p?W_?p?c_KO?D_?R??P_?	E	[13, 13, 12, 12]
S??????_B?R?p?W_?J@o?D_?@o?J??T??	E	[13, 13, 12, 12]
S??????_B?R?p?W_?J@o?DO?Ao?L??R??	E	[13, 13, 12, 12]
S??????_B?R?p?W_?J@o?DO?Ao?F??X??	E	[13, 13, 12, 12]
