graph6	class	class_sizes
O???E?oBDAU?EGOcGo?[?	E	[10, 10, 10, 10]
O???E?oBDAU?CgOcH_?[?	E	[10, 10, 10, 10]
O???E?oBDAWOK_AgH_?g_	E	[10, 10, 10, 10]
O???E?oBDAKOs?E_@c?K_	E	[10, 10, 10, 10]
O???E?oBDAKOs?E_?s?W_	E	[10, 10, 10, 10]
O???E?oBDAKOs?Cg@o?W_	E	[10, 10, 10, 10]
O???E?oBDAKOs?AgB_?K_	E	[10, 10, 10, 10]
O???E?oBDAKOQGb?Ao?c_	E	[10, 10, 10, 10]
O???E?oBDAQOS_QG@o@G_	E	[10, 10, 10, 10]
O???E?oBDAQOEGQ_K_?K_	E	[10, 10, 10, 10]
O???E?oBDAEOS_a_H_?H_	E	[10, 10, 10, 10]
O???E?oBDADOe?S_Gc?K_	E	[10, 10, 10, 10]
O???E?oBDADOb?OcI_?d?	E	[10, 10, 10, 10]
O???E?oB@QSOb?OcI_?d?	E	[10, 10, 10, 10]
O???E?oB@QSO`GSCHO?k?	E	[10, 10, 10, 10]
O???E?oBCE[?[?E_@o?H_	E	[10, 10, 10, 10]
O???E?oBCE[?S_M?@o?H_	E	[10, 10, 10, 10]
O???E?oBCE[?K_U?@o?H_	E	[10, 10, 10, 10]
O???E?oBCE[?K_E_H_?H_	E	[10, 10, 10, 10]
O???E?oBCE[?K_AgH_?g_	E	[10, 10, 10, 10]
O???E?oBCE[?I_U??s?g_	E	[10, 10, 10, 10]
O???E?oBCE[?IGS_@o?g_	E	[10, 10, 10, 10]
O???E?oBCE[?IGE_Go?g_	E	[10, 10, 10, 10]
O???E?oBCE[?CgU?@o@G_	E	[10, 10, 10, 10]
O???E?oBCEU?W_U?@o?H_	E	[10, 10, 10, 10]
O???E?oBCEU?OgY?@o?g_	E	[10, 10, 10, 10]
O???E?oBCEWO[?IG@o?g_	E	[10, 10, 10, 10]
O???E?oBCEWOW_M?@c?g_	T2	-
O???E?oBCEWOW_EGD_?g_	T2	-
O???E?oBCEWOKGY?Ao?W_	E	[10, 10, 10, 10]
O???E?oBCEKCk?Q_B_?K_	E	[10, 10, 10, 10]
O???E?oBCEKCk?E_H_?K_	E	[10, 10, 10, 10]
O???E?oBCEECw?Q_B_?K_	E	[10, 10, 10, 10]
O???E?oBCEECw?E_H_?K_	E	[10, 10, 10, 10]
O???E?oB@E[?aGR?Ao?c_	E	[10, 10, 10, 10]
O???E?oB@EU?e?BGGoAC_	E	[10, 10, 10, 10]
O???E?oB@EU?aGF?GoAC_	E	[10, 10, 10, 10]
O???E?oB@EU?Oga_H_?g_	E	[10, 10, 10, 10]
O???E?oB@ET?b?P_IA?d?	E	[10, 10, 10, 10]
O???E?oB@ET?b?SCAoAD?	E	[10, 10, 10, 10]
O???E?oB@ET?b?OcI_?d?	E	[10, 10, 10, 10]
O???E?oB@EEOs?a_H_?H_	E	[10, 10, 10, 10]
O???E?oB@EEOs?a_@cAG_	E	[10, 10, 10, 10]
O???E?oB@EPCh?SCBOAK?	E	[10, 10, 10, 10]
O???E?oB@EPCh?CcJ?AK?	E	[10, 10, 10, 10]
O??CA?_wBCR?D_F?@K?J?	E	[10, 10, 10, 10]
O??CA?_wBCR?CoDG@g?X?	E	[10, 10, 10, 10]
O??CA?_wBCQOF?EO@c?J?	E	[10, 10, 10, 10]
O??CA?_w@EIOe?F?@c?J?	E	[10, 10, 10, 10]
O??CA?_w@EIOe?DG@g?X?	E	[10, 10, 10, 10]
O??CA?_w@EIOcOBG@c?w?	T2	-
O??CA?_w@EIOaOF?Ac?X?	E	[10, 10, 10, 10]
O??CA?_w@EIOcGF?@g?X?	E	[10, 10, 10, 10]
O??CA?_w@EIOEGDGP_?Y?	E	[10, 10, 10, 10]
O??CA?_sF?F?F?B_?k?F?	E	[10, 10, 10, 10]
O??CA?_sF?F?F?Ag?k?M?	E	[10, 10, 10, 10]
O??CA?_sF?F?E_@o?k?X?	E	[10, 10, 10, 10]
O??CA?_sF?F?D_Ao?k?X?	E	[10, 10, 10, 10]
O??CA?_sF?F?D_@o@K?X?	E	[10, 10, 10, 10]
O??CA?_sF?F?D_?w@g?X?	E	[10, 10, 10, 10]
O??CA?_sF?F?B_B_?k?b?	T2	-
O??CA?_sF?F?DGAg@g?M?	E	[10, 10, 10, 10]
O??CA?_sF?F?DG@g@g?U?	E	[10, 10, 10, 10]
O??CA?_sF?F?DG?w@o?Y?	E	[10, 10, 10, 10]
O??CA?_sF?F?Cg@o@g?X?	E	[10, 10, 10, 10]
O??CA?_sF?D_EGBG?w?e?	X	[11, 10, 10, 9]
O??CA?_sF?B_F?BG?[@E?	T2	-
O??CA?_sF?DOE_DO?k?X?	E	[10, 10, 10, 10]
O??CA?_sF?DOD_EO?k?X?	E	[10, 10, 10, 10]
O??CA?_sF?DOD_DO@K?X?	E	[10, 10, 10, 10]
O??CA?_sF?DOD_CW@g?X?	E	[10, 10, 10, 10]
O??CA?_sF?DOB_EOAc?J?	E	[10, 10, 10, 10]
O??CA?_sF?DOB_AWAc?i?	E	[10, 10, 10, 10]
O??CA?_sF?DOEOBOAc?L?	E	[10, 10, 10, 10]
O??CA?_sF?DOBOBOAc?d?	T2	-
O??CA?_sF?DOAoDOAc?X?	E	[10, 10, 10, 10]
O??CA?_sF?DO@oEOAc?X?	E	[10, 10, 10, 10]
O??CA?_sF?DO@oDOBC?X?	E	[10, 10, 10, 10]
O??CA?_sF?DO@oBOAc?p?	E	[10, 10, 10, 10]
O??CA?_sF?DO@oCWB_?X?	E	[10, 10, 10, 10]
O??CA?_sF?DOCgDO@g?X?	E	[10, 10, 10, 10]
O??CA?_sF?DO?wDOB_?X?	E	[10, 10, 10, 10]
O??CA?_sF?BOCgHO@g?X?	E	[10, 10, 10, 10]
O??CA?_sF?@W?wL?B_?X?	E	[10, 10, 10, 10]
O??CA?_sF?@W?wJ?B_?h?	E	[10, 10, 10, 10]
O??CA?_sF?ECE_@o@g?X?	E	[10, 10, 10, 10]
O??CA?_sF?DCB_B_Ag?b?	E	[10, 10, 10, 10]
O??CA?_sF?DCEGF??w?M?	X	[11, 10, 10, 9]
O??CA?_sF?DCEGB_Ag?M?	E	[10, 10, 10, 10]
O??CA?_sF?DCDGE_@g?M?	E	[10, 10, 10, 10]
O??CA?_sF?DCBGF??w?e?	E	[10, 10, 10, 10]
O??CA?_sF?DCAgF??w?i?	E	[10, 10, 10, 10]
O??CA?_sF?DCAgB_Ag?i?	T2	-
O??CA?_sF?DCAgBOAo?i?	E	[10, 10, 10, 10]
O??CA?_sF?@cEGF??w@E?	E	[10, 10, 10, 10]
O??CA?_sF?@cBGF?CW?e?	T2	-
O??CA?_sF?CSAgF?@g?i?	E	[10, 10, 10, 10]
O??CA?_sD_L?F?B_?k?F?	E	[10, 10, 10, 10]
O??CA?_sD_L?F?Ao?s?J?	E	[10, 10, 10, 10]
O??CA?_sD_L?D_B_?k?R?	E	[10, 10, 10, 10]
O??CA?_sD_L?DOAW@o?L?	E	[10, 10, 10, 10]
O??CA?_sD_L?DO@W@o?T?	E	[10, 10, 10, 10]
O??CA?_sD_BGOWBG@o@K?	E	[10, 10, 10, 10]
O??CA?_sD_BGOW@g@o@W?	E	[10, 10, 10, 10]
O??CA?_sD_BG@WGg@oAW?	E	[10, 10, 10, 10]
O??CA?_sD_CWEOR?@c?L?	E	[10, 10, 10, 10]
O??CA?_sD_CWEOB_Gc?X?	E	[10, 10, 10, 10]
O??CA?_sD_CWOgBO@c?w?	E	[10, 10, 10, 10]
O??CA?_sD_CWOWB_@c?w?	E	[10, 10, 10, 10]
O??CA?_sD_GKIGF?@o?M?	E	[10, 10, 10, 10]
O??CA?_sD_GKIGBO@o?k?	E	[10, 10, 10, 10]
O??CA?_sD_GKGgB_@g?w?	E	[10, 10, 10, 10]
O??CA?_sEOE_IGDG?w?U?	E	[10, 10, 10, 10]
O??CA?_sEOB_M?H_?k?F?	E	[10, 10, 10, 10]
O??CA?_sEOB_M?HG?w?F?	E	[10, 10, 10, 10]
O??CA?_sEOAoK_J??k?R?	E	[10, 10, 10, 10]
O??CA?_sEOAoK_HG@g?R?	E	[10, 10, 10, 10]
O??CA?_sEOECIGD_@g?M?	T2	-
O??CA?_sEOECGgF??w?Y?	E	[10, 10, 10, 10]
O??CA?_sEOECGgD_@g?Y?	T2	-
O??CA?_sEOECGgB_Ag?Y?	E	[10, 10, 10, 10]
O??CA?_sEOCcKGF??w?U?	E	[10, 10, 10, 10]
O??CA?_sDOB_EOOW?s@K?	E	[10, 10, 10, 10]
O??CA?_sDOEGPOF??s?T?	E	[10, 10, 10, 10]
O??CA?_sDOEGOoF??s?X?	E	[10, 10, 10, 10]
O??CA?_sDOEGOoD_@c?X?	E	[10, 10, 10, 10]
O??CA?_sDOEGOoDG@o?X?	E	[10, 10, 10, 10]
O??CA?_sDOEGAoF?Gc?L?	E	[10, 10, 10, 10]
O??CA?_sDODGU?@oAc?L?	E	[10, 10, 10, 10]
O??CA?_sDODGSOD_?s?X?	E	[10, 10, 10, 10]
O??CA?_sDODGOoD_Ac?X?	E	[10, 10, 10, 10]
O??CA?_sDODGOo@gAc?w?	E	[10, 10, 10, 10]
O??CA?_sDODG@oF?AcAD?	E	[10, 10, 10, 10]
O??CA?_sDODGSGF??w?L?	E	[10, 10, 10, 10]
O??CA?_sDOCgU?BOAS?L?	E	[10, 10, 10, 10]
O??CA?_sDOCgR?EOAS?L?	E	[10, 10, 10, 10]
O??CA?_sDOCgR?@oAS?p?	E	[10, 10, 10, 10]
O??CA?_sDOCgS_AoAc?X?	E	[10, 10, 10, 10]
O??CA?_sDOCgS_@oBC?X?	E	[10, 10, 10, 10]
O??CA?_sDOCgQ_EO?s?h?	E	[10, 10, 10, 10]
O??CA?_sDOCgQ_BOAc?d?	E	[10, 10, 10, 10]
O??CA?_sDOCgQ_@oAc?p?	E	[10, 10, 10, 10]
O??CA?_sDOCgP_BOBC?d?	E	[10, 10, 10, 10]
O??CA?_sDOCgP_@WBC?s?	E	[10, 10, 10, 10]
O??CA?_sDOCgSOF??s?T?	E	[10, 10, 10, 10]
O??CA?_sDOCgSOE_?s?X?	E	[10, 10, 10, 10]
O??CA?_sDOCgQOF?AS?L?	E	[10, 10, 10, 10]
O??CA?_sDOCWU?B_Ac?J?	E	[10, 10, 10, 10]
O??CA?_sDOCWSOF??s?X?	E	[10, 10, 10, 10]
O??CA?_sDOCWSOD_@c?X?	E	[10, 10, 10, 10]
O??CA?_sDOCWSODG@o?X?	E	[10, 10, 10, 10]
O??CA?_sDOCWQOF?Ac?L?	E	[10, 10, 10, 10]
O??CA?_sDOCWQOBGAc?k?	E	[10, 10, 10, 10]
O??CA?_sDOCWPOB_Ac?p?	E	[10, 10, 10, 10]
O??CA?_sDOCWPO@gB_?p?	E	[10, 10, 10, 10]
O??CA?_sDOCWQGB_Ac?i?	E	[10, 10, 10, 10]
O??CA?_sDOCWOgBOAc?w?	E	[10, 10, 10, 10]
O??CA?_sDOGKIGDO@o?k?	E	[10, 10, 10, 10]
O??CA?_sDOGKIGBOAo?k?	E	[10, 10, 10, 10]
O??CA?_sDOGKIG@oB_?k?	E	[10, 10, 10, 10]
O??CA?_sBCT?E_DO?k?X?	E	[10, 10, 10, 10]
O??CA?_sBCT?E_BOAc?J?	E	[10, 10, 10, 10]
O??CA?_sBCT?D_EG@g?J?	E	[10, 10, 10, 10]
O??CA?_sBCT?D_DG@g?R?	E	[10, 10, 10, 10]
O??CA?_sBCT?D_CW@g?X?	E	[10, 10, 10, 10]
O??CA?_sBCT?AoDOAc?X?	E	[10, 10, 10, 10]
O??CA?_sBCAW_WJ?@c?w?	E	[10, 10, 10, 10]
O??CA?_sBC@Wb?F?Ac@B?	E	[10, 10, 10, 10]
O??CA?_sBC@WKGDOP_?X?	E	[10, 10, 10, 10]
O??CA?_sBC@W_WL?B_?X?	E	[10, 10, 10, 10]
O??CA?_sBCOSIOBOAc?w?	E	[10, 10, 10, 10]
O??CA?_sBCOSEGDO@g@W?	E	[10, 10, 10, 10]
O??CA?_sBCOSCWBOD_?w?	E	[10, 10, 10, 10]
O??CA?_sBCASM?`O@g?X?	E	[10, 10, 10, 10]
O??CA?_sBCAS_WJ?B_?Y?	E	[10, 10, 10, 10]
O??CA?_sBC@SIOb?Ac?i?	E	[10, 10, 10, 10]
O??CA?_sBC@SEGd?@g@I?	E	[10, 10, 10, 10]
O??CA?_sBC@SBGe?Ag@I?	E	[10, 10, 10, 10]
O??CA?_sBC@S_WL?@g?w?	E	[10, 10, 10, 10]
O??CA?_sBC@S@Wd?B_@Q?	E	[10, 10, 10, 10]
O??CA?_sBC@S@WcOB_@W?	E	[10, 10, 10, 10]
O??CA?_sBC@S@W`OB_@o?	E	[10, 10, 10, 10]
O??CA?_sAcT?M?@o?k?X?	E	[10, 10, 10, 10]
O??CA?_sAcT?H_CW@g?X?	E	[10, 10, 10, 10]
O??CA?_sAcT?KG@o@g?X?	E	[10, 10, 10, 10]
O??CA?_sAcT?GgDO@g?X?	E	[10, 10, 10, 10]
O??CA?_sAcR?I_BG?k@I?	E	[10, 10, 10, 10]
O??CA?_sAcR?H_J?@K?J?	E	[10, 10, 10, 10]
O??CA?_sAcR?H_IO@c?J?	E	[10, 10, 10, 10]
O??CA?_sAcR?H_IG@g?J?	E	[10, 10, 10, 10]
O??CA?_sAcR?GgJ?@g?J?	E	[10, 10, 10, 10]
O??CA?_sAcSOEO@W@c@W?	E	[10, 10, 10, 10]
O??CA?_sAcSOEGBGCg?Y?	E	[10, 10, 10, 10]
O??CA?_sAcSOEG@W@g@W?	E	[10, 10, 10, 10]
O??CA?_sAcPOM?BG?k@I?	E	[10, 10, 10, 10]
O??CA?_sAcPOL?J?@K?J?	E	[10, 10, 10, 10]
O??CA?_sAcPOL?IO?k?X?	E	[10, 10, 10, 10]
O??CA?_sAcPOL?HO@K?X?	E	[10, 10, 10, 10]
O??CA?_sAcPOL?IG@g?J?	E	[10, 10, 10, 10]
O??CA?_sAcPOL?GW@g?X?	E	[10, 10, 10, 10]
O??CA?_sAcPOF?IGCg?J?	E	[10, 10, 10, 10]
O??CA?_sAcPOKOJ?@c?J?	E	[10, 10, 10, 10]
O??CA?_sAcSGBOB_BC@H?	E	[10, 10, 10, 10]
O??CA?_sAcQGI_J??k?X?	E	[10, 10, 10, 10]
O??CA?_sAcQGGgJ?@g?X?	E	[10, 10, 10, 10]
O??CA?_sAcBGgO@g@c@W?	E	[10, 10, 10, 10]
O??CA?_sAcOWM?J??k?X?	E	[10, 10, 10, 10]
O??CA?_sASU?H_CW@g?X?	E	[10, 10, 10, 10]
O??CA?_sASU?HGAgAg?Y?	E	[10, 10, 10, 10]
O??CA?_sAST?BO?wAc@g?	E	[10, 10, 10, 10]
O??CA?_sAST?BGHGAg?e?	E	[10, 10, 10, 10]
O??CA?_sASS_M?F??k?F?	E	[10, 10, 10, 10]
O??CA?_sASS_M?D_?k?R?	E	[10, 10, 10, 10]
O??CA?_sASS_M?EG?k?M?	E	[10, 10, 10, 10]
O??CA?_sASS_M?Ag?k?i?	E	[10, 10, 10, 10]
O??CA?_sASS_J?AoAK?h?	E	[10, 10, 10, 10]
O??CA?_sASS_J?AgAK?i?	E	[10, 10, 10, 10]
O??CA?_sASS_HOB_BC?b?	E	[10, 10, 10, 10]
O??CA?_sASS_HOCoBC?X?	E	[10, 10, 10, 10]
O??CA?_sASS_HO@gBC?q?	E	[10, 10, 10, 10]
O??CA?_sASS_GoBOBC?h?	E	[10, 10, 10, 10]
O??CA?_sASS_GoAWB_?h?	E	[10, 10, 10, 10]
O??CA?_sASS_KGD_@g?R?	E	[10, 10, 10, 10]
O??CA?_sASS_KGCo@g?X?	E	[10, 10, 10, 10]
O??CA?_sASS_HGD_@K?q?	E	[10, 10, 10, 10]
O??CA?_sASS_HG@oBC?q?	E	[10, 10, 10, 10]
O??CA?_sASS_HGCg@g?q?	E	[10, 10, 10, 10]
O??CA?_sASS_GWAgB_?i?	E	[10, 10, 10, 10]
O??CA?_sASB_M?_g?k@I?	E	[10, 10, 10, 10]
O??CA?_sASSOM?DG?k?Y?	E	[10, 10, 10, 10]
O??CA?_sASSOHOEOAc?X?	E	[10, 10, 10, 10]
O??CA?_sASSOHODOBC?X?	E	[10, 10, 10, 10]
O??CA?_sASSOHG@WB_?q?	E	[10, 10, 10, 10]
O??CA?_sASQOM?HO@c?J?	E	[10, 10, 10, 10]
O??CA?_sASQOM?HG@g?J?	E	[10, 10, 10, 10]
O??CA?_sASSGDOB_@c@`?	E	[10, 10, 10, 10]
O??CA?_sASSGKGD_@g?X?	E	[10, 10, 10, 10]
O??CA?_sASSG?wL?@c?w?	E	[10, 10, 10, 10]
O??CA?_sASSG?wJ?Ac?w?	E	[10, 10, 10, 10]
O??CA?_sASQGK_@W@c@W?	E	[10, 10, 10, 10]
O??CA?_sASQGBOH_Ac@P?	E	[10, 10, 10, 10]
O??CA?_sASQGGoDG@c@W?	E	[10, 10, 10, 10]
O??CA?_sASQG@oKGD_?X?	E	[10, 10, 10, 10]
O??CA?_sASPGGoBGAc@g?	E	[10, 10, 10, 10]
O??CA?_sASPG@oM?Cc?h?	E	[10, 10, 10, 10]
O??CA?_sASPG@oIGE_?h?	E	[10, 10, 10, 10]
O??CA?_sASOgH_F?AK@P?	E	[10, 10, 10, 10]
O??CA?_sASOgH_F?@K@`?	E	[10, 10, 10, 10]
O??CA?_sASOgGoM?@c?h?	E	[10, 10, 10, 10]
O??CA?_sASOgGoJ?BC?h?	E	[10, 10, 10, 10]
O??CA?_sASOgGoKG@c?w?	E	[10, 10, 10, 10]
O??CA?_sASOgGoIGB_?h?	E	[10, 10, 10, 10]
O??CA?_sASOWHOM?Ac?X?	E	[10, 10, 10, 10]
O??CA?_sASOWHOL?BC?X?	E	[10, 10, 10, 10]
O??CA?_sASOWHOKGB_?X?	E	[10, 10, 10, 10]
O??CA?_sASSCM?F??k?M?	E	[10, 10, 10, 10]
O??CA?_sASSCM?D_?k?Y?	E	[10, 10, 10, 10]
O??CA?_sASSCM?B_?k?i?	E	[10, 10, 10, 10]
O??CA?_sASSCL?D_@g?R?	E	[10, 10, 10, 10]
O??CA?_sASSCKOD_@c?Y?	E	[10, 10, 10, 10]
O??CA?_sASSCKO@oB_?X?	E	[10, 10, 10, 10]
O??CA?_sASSCHOAoB_?h?	E	[10, 10, 10, 10]
O??CA?_eF?J?L?Ag?w?J?	E	[10, 10, 10, 10]
O??CA?_eF?J?H_D_@K?J?	E	[10, 10, 10, 10]
O??CA?_eF?J?H_Cg@g?J?	E	[10, 10, 10, 10]
O??CA?_eF?J?GoD_@c?J?	E	[10, 10, 10, 10]
O??CA?_eF?J?EGHG?w?M?	E	[10, 10, 10, 10]
O??CA?_eF?J?EG@g?w@I?	E	[10, 10, 10, 10]
O??CA?_eF?J?HGDG?w?U?	E	[10, 10, 10, 10]
O??CA?_eF?J?CgBG?w@I?	E	[10, 10, 10, 10]
O??CA?_eF?I_J?E_?[?J?	E	[10, 10, 10, 10]
O??CA?_eF?I_F?Ao?k@D?	E	[10, 10, 10, 10]
O??CA?_eF?I_F?BG?[@E?	E	[10, 10, 10, 10]
O??CA?_eF?I_H_E_@K?J?	E	[10, 10, 10, 10]
O??CA?_eF?I_H_DO@K?T?	E	[10, 10, 10, 10]
O??CA?_eF?I_H_AoBC?J?	E	[10, 10, 10, 10]
O??CA?_eF?I_H_DG@K?U?	E	[10, 10, 10, 10]
O??CA?_eF?I_H_CW@g?T?	E	[10, 10, 10, 10]
O??CA?_eF?I_D_@g@K@Q?	E	[10, 10, 10, 10]
O??CA?_eF?I_GoE_@c?J?	E	[10, 10, 10, 10]
O??CA?_eF?I_IGE_?w?J?	E	[10, 10, 10, 10]
O??CA?_eF?I_IGEO?s?M?	E	[10, 10, 10, 10]
O??CA?_eF?I_IGDG@W?M?	E	[10, 10, 10, 10]
O??CA?_eF?I_IG@g@g?e?	E	[10, 10, 10, 10]
O??CA?_eF?I_IG@W@o?e?	E	[10, 10, 10, 10]
O??CA?_eF?I_GgE_@g?J?	E	[10, 10, 10, 10]
O??CA?_eF?I_GgD_@K?Y?	E	[10, 10, 10, 10]
O??CA?_eF?I_GgCo@c?Y?	E	[10, 10, 10, 10]
O??CA?_eF?I_CgAW?w@W?	E	[10, 10, 10, 10]
O??CA?_eF?IOL?B_@K?J?	E	[10, 10, 10, 10]
O??CA?_eF?IOL?Ao@c?J?	E	[10, 10, 10, 10]
O??CA?_eF?IOF?BO?k@D?	E	[10, 10, 10, 10]
O??CA?_eF?IOB_BOAc@B?	E	[10, 10, 10, 10]
O??CA?_eF?IOIOB_Ac?J?	E	[10, 10, 10, 10]
O??CA?_eF?IOIODO?s?X?	E	[10, 10, 10, 10]
O??CA?_eF?IODOB_@c@B?	E	[10, 10, 10, 10]
O??CA?_eF?IOIGF??k?M?	E	[10, 10, 10, 10]
O??CA?_eF?IOIGB_?k?i?	E	[10, 10, 10, 10]
O??CA?_eF?IOIGDG@g?M?	E	[10, 10, 10, 10]
O??CA?_eF?IODGAW?w@W?	E	[10, 10, 10, 10]
O??CA?_eF?IOCgBG@g@I?	E	[10, 10, 10, 10]
O??CA?_eF?GoE_DO@c@B?	E	[10, 10, 10, 10]
O??CA?_eF?GoE_EGCg?J?	E	[10, 10, 10, 10]
O??CA?_eF?GoKOE_@c?J?	E	[10, 10, 10, 10]
O??CA?_eF?GoKOCg@c?Y?	E	[10, 10, 10, 10]
O??CA?_eF?GoKGE_@g?J?	E	[10, 10, 10, 10]
O??CA?_eF?GoKGCo@c?Y?	E	[10, 10, 10, 10]
O??CA?_eF?IGL?BO@S?L?	E	[10, 10, 10, 10]
O??CA?_eF?IGF?B_?s@B?	E	[10, 10, 10, 10]
O??CA?_eF?IGD_BO@c@D?	E	[10, 10, 10, 10]
O??CA?_eF?IGBOB_Ac@D?	E	[10, 10, 10, 10]
O??CA?_eF?IG@oB_@c@`?	E	[10, 10, 10, 10]
O??CA?_eF?IGIGF??w?L?	E	[10, 10, 10, 10]
O??CA?_eF?IGCWJ??s?[?	E	[10, 10, 10, 10]
O??CA?_eF?IGCWH_@c?[?	E	[10, 10, 10, 10]
O??CA?_eF?IGCWHG@o?[?	E	[10, 10, 10, 10]
O??CA?_eF?EG@oD_@cAP?	E	[10, 10, 10, 10]
O??CA?_eF?EGQGBO?s?k?	E	[10, 10, 10, 10]
O??CA?_eF?EGOgDG@g?[?	E	[10, 10, 10, 10]
O??CA?_eF?EGAWDGGo?[?	E	[10, 10, 10, 10]
O??CA?_eF?EG@WEG@oAK?	E	[10, 10, 10, 10]
O??CA?_eF?EG@WCgH_?[?	E	[10, 10, 10, 10]
O??CA?_eF?EG?wD_H_?X?	E	[10, 10, 10, 10]
O??CA?_eF?EG?wDGH_?[?	E	[10, 10, 10, 10]
O??CA?_eF?GgK_DO@c?T?	E	[10, 10, 10, 10]
O??CA?_eF?GgEOD_@c@D?	E	[10, 10, 10, 10]
O??CA?_eF?GgEOEG?s@K?	E	[10, 10, 10, 10]
O??CA?_eF?GgDOE_@c@D?	E	[10, 10, 10, 10]
O??CA?_eF?GgDODGDO?T?	E	[10, 10, 10, 10]
O??CA?_eF?GgKGEO?s?[?	E	[10, 10, 10, 10]
O??CA?_eF?GgKGDO@o?T?	E	[10, 10, 10, 10]
O??CA?_eF?GgKGCo@c?[?	E	[10, 10, 10, 10]
O??CA?_eF?CgS_CW@o?X?	E	[10, 10, 10, 10]
O??CA?_eF?CgEOF??sAD?	E	[10, 10, 10, 10]
O??CA?_eF?CgEOEG?sAK?	E	[10, 10, 10, 10]
O??CA?_eF?CgSGEO?s?[?	E	[10, 10, 10, 10]
O??CA?_eF?CgSGCo@c?[?	E	[10, 10, 10, 10]
O??CA?_eF?CgCWEG@oAK?	E	[10, 10, 10, 10]
O??CA?_eF?CgCWCg@oAW?	E	[10, 10, 10, 10]
O??CA?_eF?GWD_F?@c@B?	E	[10, 10, 10, 10]
O??CA?_eE_M?J?Ao?s?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?J?Ag?w?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?H_B_@K?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?H_Ao@c?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?H_Ag@g?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?IOB_?s?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?GoB_@c?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?GoBO@c?L?	E	[10, 10, 10, 10]
O??CA?_eE_M?IGB_?w?J?	E	[10, 10, 10, 10]
O??CA?_eE_M?IGBO?w?L?	E	[10, 10, 10, 10]
O??CA?_eE_M?GgB_@g?J?	E	[10, 10, 10, 10]
O??CA?_eE_L?B_Cg?k@I?	E	[10, 10, 10, 10]
O??CA?_eE_L?KGBO?s?M?	E	[10, 10, 10, 10]
O??CA?_eE_L?EGH_?w?J?	E	[10, 10, 10, 10]
O??CA?_eE_L?EG@g?w@I?	E	[10, 10, 10, 10]
O??CA?_eE_L?DGGg?w?Y?	E	[10, 10, 10, 10]
O??CA?_eE_F?IOP_?s?J?	E	[10, 10, 10, 10]
O??CA?_eE_F?IO@o?sAH?	E	[10, 10, 10, 10]
O??CA?_eE_K_K_B_@K?J?	E	[10, 10, 10, 10]
O??CA?_eE_K_KGAg@g?M?	E	[10, 10, 10, 10]
O??CA?_eE_K_GgEG@g?M?	E	[10, 10, 10, 10]
O??CA?_eE_E_I_Ao?kAH?	E	[10, 10, 10, 10]
O??CA?_eE_E_H_@o@KAP?	E	[10, 10, 10, 10]
O??CA?_eE_E_H_Ag?kAQ?	E	[10, 10, 10, 10]
O??CA?_eE_E_IOOo?s?X?	E	[10, 10, 10, 10]
O??CA?_eE_E_IOAo?sAH?	E	[10, 10, 10, 10]
O??CA?_eE_E_IGAW?wAK?	E	[10, 10, 10, 10]
O??CA?_eE_E_Gg?w@gAW?	E	[10, 10, 10, 10]
O??CA?_eE_B_Y?H_?k?F?	E	[10, 10, 10, 10]
O??CA?_eE_B_Y?HO?s?F?	E	[10, 10, 10, 10]
O??CA?_eE_B_Y?HG?w?F?	E	[10, 10, 10, 10]
O??CA?_eE_B_X?BG?[@E?	E	[10, 10, 10, 10]
O??CA?_eE_B_B_Go?kB@?	E	[10, 10, 10, 10]
O??CA?_eE_B_BOGo?sB@?	E	[10, 10, 10, 10]
O??CA?_eE_KOB_BOAc@B?	E	[10, 10, 10, 10]
O??CA?_eE_KOKGB_@g?J?	E	[10, 10, 10, 10]
O??CA?_eE_KOKG@o@g?X?	E	[10, 10, 10, 10]
O??CA?_eE_KODGIG@g?M?	E	[10, 10, 10, 10]
O??CA?_eE_KOCgJ?@g?J?	E	[10, 10, 10, 10]
O??CA?_eE_KOCgBG@g@I?	E	[10, 10, 10, 10]
O??CA?_eE_EO@oBOGc@P?	E	[10, 10, 10, 10]
O??CA?_eE_HOM?HO?s?J?	E	[10, 10, 10, 10]
O??CA?_eE_HOM?HG?w?J?	E	[10, 10, 10, 10]
O??CA?_eE_BOY?HO?s?J?	E	[10, 10, 10, 10]
O??CA?_eE_GoK_J?@K?J?	E	[10, 10, 10, 10]
O??CA?_eE_GoK_IO@c?J?	E	[10, 10, 10, 10]
O??CA?_eE_GoK_IG@g?J?	E	[10, 10, 10, 10]
O??CA?_eE_GoI_BOAK@H?	E	[10, 10, 10, 10]
O??CA?_eE_AoW_HG@g?R?	E	[10, 10, 10, 10]
O??CA?_eE_AoGoBOHC@H?	E	[10, 10, 10, 10]
O??CA?_eE_AoGgGW@gAW?	E	[10, 10, 10, 10]
O??CA?_eE_KGDGIG?w?[?	E	[10, 10, 10, 10]
