i,c_i,se
1.120000000000000000e+03,3.307454395625326372e-03,6.250286766040080840e-05
1.121000000000000000e+03,5.999734785242212889e-03,8.626881596267345375e-05
1.122000000000000000e+03,5.142545079837242822e-03,8.303881730499879869e-05
1.123000000000000000e+03,9.586776736494568435e-03,1.162012809684562318e-04
1.124000000000000000e+03,4.166584097146987589e-03,7.389349247265149083e-05
1.125000000000000000e+03,7.854697302149401747e-03,1.050763012716995041e-04
1.126000000000000000e+03,7.041951937460237329e-03,1.012025529521345311e-04
1.127000000000000000e+03,1.344866598854462317e-02,1.456271785228751734e-04
1.128000000000000000e+03,3.495285312251912146e-03,6.559346009123554367e-05
1.129000000000000000e+03,6.448727172315120958e-03,9.377258461098684052e-05
1.130000000000000000e+03,5.731579530851708612e-03,9.261537651103427112e-05
1.131000000000000000e+03,1.077907320716314787e-02,1.288672418463296225e-04
1.132000000000000000e+03,4.918349750704235565e-03,8.506046051781043825e-05
1.133000000000000000e+03,9.166826309810081549e-03,1.181948572891216773e-04
1.134000000000000000e+03,8.506133955468734437e-03,1.184379168015519030e-04
1.135000000000000000e+03,1.620394575829307154e-02,1.666528688934697776e-04
1.136000000000000000e+03,3.358363111449612620e-03,6.338481143887766695e-05
1.137000000000000000e+03,6.099833024839559914e-03,8.948166251564227422e-05
1.138000000000000000e+03,5.205555847005711827e-03,8.300981977306758877e-05
1.139000000000000000e+03,9.813764482107427758e-03,1.199685861511843395e-04
1.140000000000000000e+03,4.374363543010420519e-03,7.894102178021641274e-05
1.141000000000000000e+03,8.109742448164357700e-03,1.085782433474088906e-04
1.142000000000000000e+03,7.377552724000480122e-03,1.066738558293046685e-04
1.143000000000000000e+03,1.413921743028693709e-02,1.537311146423975944e-04
1.144000000000000000e+03,3.774110542055633243e-03,7.184495656396167886e-05
1.145000000000000000e+03,6.942440117216772122e-03,1.015228679288584303e-04
1.146000000000000000e+03,6.259445640974574399e-03,1.011338038206469753e-04
1.147000000000000000e+03,1.185567323936356429e-02,1.435458497306846010e-04
1.148000000000000000e+03,5.474653706037335699e-03,9.225569823730245288e-05
1.149000000000000000e+03,1.026232748725348053e-02,1.301885062156338854e-04
1.150000000000000000e+03,9.556695265620947580e-03,1.297418446123761900e-04
1.151000000000000000e+03,1.845891889330413677e-02,1.869207661324005006e-04
1.152000000000000000e+03,3.130852848324510839e-03,5.648945500347977945e-05
1.153000000000000000e+03,5.668395955330795925e-03,7.922951813363091306e-05
1.154000000000000000e+03,4.865022429476181277e-03,7.463705336473046477e-05
1.155000000000000000e+03,9.160335052178966361e-03,1.070034322378422847e-04
1.156000000000000000e+03,4.079606336702902916e-03,7.104228733965475720e-05
1.157000000000000000e+03,7.524478324039115228e-03,9.887689416185899615e-05
1.158000000000000000e+03,6.794010246031814346e-03,9.432746229048668695e-05
1.159000000000000000e+03,1.293464964302877551e-02,1.368373945194442177e-04
1.160000000000000000e+03,3.382358765991197794e-03,6.379265058852283518e-05
1.161000000000000000e+03,6.241225022706720603e-03,9.041542326780877654e-05
1.162000000000000000e+03,5.516266381243864307e-03,8.767261361287834653e-05
1.163000000000000000e+03,1.036211792966557944e-02,1.220434448425117410e-04
1.164000000000000000e+03,4.772212442747420826e-03,8.036691312765166680e-05
1.165000000000000000e+03,8.836752959125572168e-03,1.125854255678224576e-04
1.166000000000000000e+03,8.220580870509147306e-03,1.121890716982348120e-04
1.167000000000000000e+03,1.571602401260700430e-02,1.602174257885679112e-04
1.168000000000000000e+03,3.245557143481241254e-03,6.108685855324484616e-05
1.169000000000000000e+03,5.901950371563434959e-03,8.791908336482422246e-05
1.170000000000000000e+03,5.039236328386598185e-03,7.985460473850888754e-05
1.171000000000000000e+03,9.456441358303030800e-03,1.143887907326606270e-04
1.172000000000000000e+03,4.161244422487086689e-03,7.529783292385475982e-05
1.173000000000000000e+03,7.805420040008094473e-03,1.059378634046963160e-04
1.174000000000000000e+03,7.006727713180912684e-03,1.010666265084751421e-04
1.175000000000000000e+03,1.346813587206933255e-02,1.454635065756586449e-04
1.176000000000000000e+03,3.580830113523536182e-03,6.946043669828526953e-05
1.177000000000000000e+03,6.627814370393753096e-03,9.973317319522178399e-05
1.178000000000000000e+03,5.884365574982431367e-03,9.434673660549317529e-05
1.179000000000000000e+03,1.117125266379780275e-02,1.342875004406425359e-04
1.180000000000000000e+03,5.068008704268270152e-03,8.662853201183263010e-05
1.181000000000000000e+03,9.605141662210225223e-03,1.238549706494351875e-04
1.182000000000000000e+03,8.941855048868390526e-03,1.227974105581026347e-04
1.183000000000000000e+03,1.715985331477390408e-02,1.740576362668670512e-04
1.184000000000000000e+03,3.132578502661651897e-03,6.036178279146788348e-05
1.185000000000000000e+03,5.594530326260460824e-03,8.194218531635836448e-05
1.186000000000000000e+03,4.861850913332568455e-03,7.716471144998667344e-05
1.187000000000000000e+03,9.044902944233683059e-03,1.087904135990066943e-04
1.188000000000000000e+03,4.034403644005457243e-03,7.160511039217912492e-05
1.189000000000000000e+03,7.467429375814066753e-03,1.006912791106390220e-04
1.190000000000000000e+03,6.729076241420374645e-03,9.658867037008351804e-05
1.191000000000000000e+03,1.277765520823498542e-02,1.385507800816350638e-04
1.192000000000000000e+03,3.300343887218170746e-03,6.383565186252999305e-05
1.193000000000000000e+03,6.166527947220537022e-03,9.150346103580443062e-05
1.194000000000000000e+03,5.341061134901311722e-03,8.588287681838665719e-05
1.195000000000000000e+03,1.010639287465976352e-02,1.207770650564798964e-04
1.196000000000000000e+03,4.644666079605619391e-03,8.064820318536888432e-05
1.197000000000000000e+03,8.685482421484258531e-03,1.131681375798125985e-04
1.198000000000000000e+03,8.014068525466653756e-03,1.125547984715704312e-04
1.199000000000000000e+03,1.531966302819550048e-02,1.587966778958963476e-04
1.200000000000000000e+03,3.087690493787328440e-03,5.851493378368971744e-05
1.201000000000000000e+03,5.758827760451369626e-03,8.815359217644471552e-05
1.202000000000000000e+03,4.924912069688240461e-03,7.974609582349000364e-05
1.203000000000000000e+03,9.314116770699619463e-03,1.164722398479321839e-04
1.204000000000000000e+03,4.034462433697448558e-03,7.115428802839691297e-05
1.205000000000000000e+03,7.707349190215269374e-03,1.045434811688313465e-04
1.206000000000000000e+03,6.857364799827337515e-03,9.840780759909752238e-05
1.207000000000000000e+03,1.338105866606036781e-02,1.475567912545954494e-04
1.208000000000000000e+03,3.491918576326634958e-03,6.835122291562124766e-05
1.209000000000000000e+03,6.579850691292020957e-03,9.873112149442561810e-05
1.210000000000000000e+03,5.816644598427745880e-03,9.528935493037774711e-05
1.211000000000000000e+03,1.108630751553509042e-02,1.350706827620437535e-04
1.212000000000000000e+03,5.024033968382411383e-03,8.645186429699271570e-05
1.213000000000000000e+03,9.598374917341603516e-03,1.247392480340255147e-04
1.214000000000000000e+03,8.954805803745984408e-03,1.232643827294589559e-04
1.215000000000000000e+03,1.734097926265663545e-02,1.773741027237371495e-04
1.216000000000000000e+03,2.982010693616337325e-03,5.603688893839910406e-05
1.217000000000000000e+03,5.469790586332480380e-03,8.191320833755670605e-05
1.218000000000000000e+03,4.652678497797912635e-03,7.318482799804799661e-05
1.219000000000000000e+03,8.800117433087693841e-03,1.069679431072834656e-04
1.220000000000000000e+03,3.845555723491642097e-03,6.840793778332940919e-05
1.221000000000000000e+03,7.170377897967894834e-03,9.741023001273053244e-05
1.222000000000000000e+03,6.465993801454702691e-03,9.292663241812635559e-05
1.223000000000000000e+03,1.236534465057982299e-02,1.348533013030333498e-04
1.224000000000000000e+03,3.199621359805266026e-03,6.365689931104127344e-05
1.225000000000000000e+03,5.922142886552545817e-03,8.934686623451416692e-05
1.226000000000000000e+03,5.179197288023100997e-03,8.398273732205701659e-05
1.227000000000000000e+03,9.910406515879764330e-03,1.208275823562228831e-04
1.228000000000000000e+03,4.462529122266504882e-03,7.703318143161509896e-05
1.229000000000000000e+03,8.423050183686945497e-03,1.109489079623448584e-04
1.230000000000000000e+03,7.741309555868308018e-03,1.065157025575864540e-04
1.231000000000000000e+03,1.495192878380417756e-02,1.551133485713637392e-04
1.232000000000000000e+03,3.061578208572334880e-03,6.004428392774834028e-05
1.233000000000000000e+03,5.502367617736259910e-03,8.387728291745568136e-05
1.234000000000000000e+03,4.734662136650747734e-03,7.671215402870733030e-05
1.235000000000000000e+03,8.935688680426941144e-03,1.099160126062285434e-04
1.236000000000000000e+03,3.940492323289314890e-03,7.073546690641204491e-05
1.237000000000000000e+03,7.389797330415910810e-03,1.019407154971873529e-04
1.238000000000000000e+03,6.606132222745153722e-03,9.674221102839080993e-05
1.239000000000000000e+03,1.283011689535445629e-02,1.413584702003740630e-04
1.240000000000000000e+03,3.362721282359626505e-03,6.498809814337197803e-05
1.241000000000000000e+03,6.314404762039581634e-03,9.511997157610237587e-05
1.242000000000000000e+03,5.486708518266677700e-03,8.925035911641484253e-05
1.243000000000000000e+03,1.058798821426100260e-02,1.295495271120765239e-04
1.244000000000000000e+03,4.759435898462931018e-03,8.234944636276792169e-05
1.245000000000000000e+03,9.166802556415398068e-03,1.195871919094601711e-04
1.246000000000000000e+03,8.396315528584850918e-03,1.165906402405876037e-04
1.247000000000000000e+03,1.634720049919353643e-02,1.677847151488208639e-04
1.248000000000000000e+03,2.931496809638208922e-03,5.676106896297012131e-05
1.249000000000000000e+03,5.349171084960301602e-03,8.146577555158590383e-05
1.250000000000000000e+03,4.605688395102818661e-03,7.458774757456552063e-05
1.251000000000000000e+03,8.676924367563591464e-03,1.085943662110356960e-04
1.252000000000000000e+03,3.804246520896752658e-03,6.997103870657959263e-05
1.253000000000000000e+03,7.117147099739975710e-03,9.816704155520980469e-05
1.254000000000000000e+03,6.372313444117705394e-03,9.289910162052086938e-05
1.255000000000000000e+03,1.220567552192343592e-02,1.343175378057722281e-04
1.256000000000000000e+03,3.171115999039676465e-03,6.254941652663237230e-05
1.257000000000000000e+03,5.845257469051414433e-03,8.752531146600283697e-05
1.258000000000000000e+03,5.115936971836619607e-03,8.252711692542269060e-05
1.259000000000000000e+03,9.682506873491737720e-03,1.169827812078229172e-04
1.260000000000000000e+03,4.397110081232256246e-03,7.769400206259535258e-05
1.261000000000000000e+03,8.345276938080787091e-03,1.109429422333001950e-04
1.262000000000000000e+03,7.632692806935972851e-03,1.068545361855742699e-04
1.263000000000000000e+03,1.474354294056693694e-02,1.541325397598152338e-04
1.264000000000000000e+03,2.932437949412398936e-03,5.793652867886005107e-05
1.265000000000000000e+03,5.405636947436465341e-03,8.237905893834254723e-05
1.266000000000000000e+03,4.627000123444530676e-03,7.577741559719063016e-05
1.267000000000000000e+03,8.868122107999192039e-03,1.119732146627175535e-04
1.268000000000000000e+03,3.928563292920589194e-03,7.274545883691500500e-05
1.269000000000000000e+03,7.364670681506394964e-03,1.023076299140291491e-04
1.270000000000000000e+03,6.598459666122992798e-03,9.758302780380879277e-05
1.271000000000000000e+03,1.276656192125545652e-02,1.416014307794754472e-04
1.272000000000000000e+03,3.383601458072662237e-03,6.840482816508572123e-05
1.273000000000000000e+03,6.384887447390291161e-03,9.931211947262734842e-05
1.274000000000000000e+03,5.569073755095402777e-03,9.357666691632881607e-05
1.275000000000000000e+03,1.080984479278325992e-02,1.357680001845646897e-04
1.276000000000000000e+03,4.932811465329593921e-03,8.843937955402351699e-05
1.277000000000000000e+03,9.520826333363851743e-03,1.282871879939609882e-04
1.278000000000000000e+03,8.687729612754451283e-03,1.229340723781289612e-04
1.279000000000000000e+03,1.698716858431697022e-02,1.775725552734090402e-04
1.280000000000000000e+03,2.800258335355255198e-03,5.365580649331554456e-05
1.281000000000000000e+03,5.167121884458595119e-03,7.786208666479780952e-05
1.282000000000000000e+03,4.324594079868661345e-03,7.088245282632342514e-05
1.283000000000000000e+03,8.251125920944743855e-03,1.034314805019758744e-04
1.284000000000000000e+03,3.672015990184413024e-03,6.884219144732420996e-05
1.285000000000000000e+03,6.882539319147666645e-03,9.591003695761475198e-05
1.286000000000000000e+03,6.077956812050607123e-03,9.088357112565695730e-05
1.287000000000000000e+03,1.168686476050151760e-02,1.306837417516028027e-04
1.288000000000000000e+03,3.040376979096068126e-03,6.074940670692385310e-05
1.289000000000000000e+03,5.678706368886761793e-03,8.930738298000981065e-05
1.290000000000000000e+03,4.893701858619849132e-03,8.068316149208219854e-05
1.291000000000000000e+03,9.352061822513739464e-03,1.179773717072890387e-04
1.292000000000000000e+03,4.257180119620429179e-03,7.723998749953499407e-05
1.293000000000000000e+03,8.081417325917217287e-03,1.117474201384289562e-04
1.294000000000000000e+03,7.381951039450036431e-03,1.053133941751217009e-04
1.295000000000000000e+03,1.424128196121917864e-02,1.536316172716996765e-04
1.296000000000000000e+03,2.861052699800994709e-03,5.661581012792412830e-05
1.297000000000000000e+03,5.278987962636682782e-03,8.242491639346106937e-05
1.298000000000000000e+03,4.505606669005420180e-03,7.646515138679694514e-05
1.299000000000000000e+03,8.518298765851391521e-03,1.090120160085966623e-04
1.300000000000000000e+03,3.676283796181281302e-03,6.901012954422891890e-05
1.301000000000000000e+03,7.002523250563276805e-03,9.911546223436862194e-05
1.302000000000000000e+03,6.306891317781474979e-03,9.505158604963694199e-05
1.303000000000000000e+03,1.219968946369985770e-02,1.374073697542815625e-04
1.304000000000000000e+03,3.196116811078455848e-03,6.389270516333232580e-05
1.305000000000000000e+03,6.101504889676968163e-03,9.683245077577622758e-05
1.306000000000000000e+03,5.255809893856445633e-03,8.774243325481394370e-05
1.307000000000000000e+03,1.017060918658144013e-02,1.292068502542122882e-04
1.308000000000000000e+03,4.515183147001597397e-03,8.110945418980761591e-05
1.309000000000000000e+03,8.798493728306558403e-03,1.204941499284169465e-04
1.310000000000000000e+03,8.007771206862397337e-03,1.137938688264899053e-04
1.311000000000000000e+03,1.568759465677042886e-02,1.661696627747162949e-04
1.312000000000000000e+03,2.865147971154914913e-03,5.883096323705514527e-05
1.313000000000000000e+03,5.164610050237840831e-03,8.033614463941838734e-05
1.314000000000000000e+03,4.396331461850139580e-03,7.480150662727061677e-05
1.315000000000000000e+03,8.251433071717620416e-03,1.046342847667373866e-04
1.316000000000000000e+03,3.656368557189901541e-03,7.033974699456199632e-05
1.317000000000000000e+03,6.781109595845142765e-03,9.575828468947473993e-05
1.318000000000000000e+03,6.053827623807721964e-03,9.076408406767990115e-05
1.319000000000000000e+03,1.156475581957234350e-02,1.287869078240895667e-04
1.320000000000000000e+03,3.004981503006484873e-03,6.068348997632625104e-05
1.321000000000000000e+03,5.648504051284657448e-03,9.027930679614611261e-05
1.322000000000000000e+03,4.857857087122069255e-03,8.136213762219072739e-05
1.323000000000000000e+03,9.284306588470936025e-03,1.178371508773361817e-04
1.324000000000000000e+03,4.205132431983948059e-03,7.628282739725524171e-05
1.325000000000000000e+03,8.005853912085294719e-03,1.104316406554903826e-04
1.326000000000000000e+03,7.308376637233627952e-03,1.058721558516945925e-04
1.327000000000000000e+03,1.410485833381613062e-02,1.520304115479422836e-04
1.328000000000000000e+03,2.819540025012360826e-03,5.668944837008637157e-05
1.329000000000000000e+03,5.229423953675561669e-03,8.370509749673663523e-05
1.330000000000000000e+03,4.476743099424574518e-03,7.673390488156182345e-05
1.331000000000000000e+03,8.529472951061196559e-03,1.117074013463640675e-04
